event,duration,transition,velocity
66,1.0 (1),0.475 (~1/2),64 (p)
49,0.5 (1/2),0.4875 (~1/2),64 (p)
72,2.0 (~9/8),0.0125 (~1/64),64 (p)
51,2.0 (~9/8),0.025 (~1/32),64 (p)
68,0.5 (1/2),0.5 (1/2),64 (p)
66,0.5 (1/2),0.4375 (~1/2),64 (p)
56,1.0 (1),0.0625 (1/16),64 (p)
68,0.5 (1/2),0.5 (1/2),64 (p)
69,0.5 (1/2),0.4375 (~1/2),64 (p)
61,0.9583333333333334 (~1),0.025 (~1/32),64 (p)
76,2.0 (~9/8),0.0375 (~1/32),64 (p)
68,0.5 (1/2),0.5 (1/2),64 (p)
66,0.5 (1/2),0.45 (~1/2),64 (p)
61,0.9583333333333334 (~1),0.05 (~1/16),64 (p)
64,0.5 (1/2),0.5 (1/2),64 (p)
68,0.5 (1/2),0.4625 (~1/2),64 (p)
75,5.0 (~9/8),0.0375 (~1/32),64 (p)
66,0.5 (1/2),0.5 (1/2),64 (p)
64,0.5 (1/2),0.4625 (~1/2),64 (p)
60,0.5 (1/2),0.0375 (~1/32),64 (p)
66,0.5 (1/2),0.4625 (~1/2),64 (p)
58,0.5 (1/2),0.0375 (~1/32),64 (p)
68,0.5 (1/2),0.4625 (~1/2),64 (p)
60,2.0 (~9/8),0.0375 (~1/32),64 (p)
66,0.5 (1/2),0.5 (1/2),64 (p)
64,0.5 (1/2),0.5 (1/2),64 (p)
63,0.5 (1/2),0.5 (1/2),64 (p)
66,0.5 (1/2),0.4625 (~1/2),64 (p)
61,2.0 (~9/8),0.0375 (~1/32),64 (p)
64,0.5 (1/2),0.5 (1/2),64 (p)
63,0.5 (1/2),0.4625 (~1/2),64 (p)
68,1.0 (1),0.0375 (~1/32),64 (p)
64,0.5 (1/2),0.5 (1/2),64 (p)
66,0.5 (1/2),0.4625 (~1/2),64 (p)
73,1.0 (1),0.0375 (~1/32),64 (p)
64,0.5 (1/2),0.5 (1/2),64 (p)
63,0.5 (1/2),0.4625 (~1/2),64 (p)
73,1.0 (1),0.0375 (~1/32),64 (p)
61,0.5 (1/2),0.5 (1/2),64 (p)
64,0.5 (1/2),0.4625 (~1/2),64 (p)
73,1.0 (1),0.0375 (~1/32),64 (p)
75,0.5 (1/2),0.5 (1/2),64 (p)
73,0.5 (1/2),0.4625 (~1/2),64 (p)
71,0.5 (1/2),0.0375 (~1/32),64 (p)
75,0.5 (1/2),0.4625 (~1/2),64 (p)
69,0.5 (1/2),0.0375 (~1/32),64 (p)
76,0.5 (1/2),0.4625 (~1/2),64 (p)
71,4.0 (~9/8),0.0375 (~1/32),64 (p)
74,0.5 (1/2),0.5 (1/2),64 (p)
73,0.5 (1/2),0.5 (1/2),64 (p)
71,0.5 (1/2),0.5 (1/2),64 (p)
74,0.5 (1/2),0.4625 (~1/2),64 (p)
53,2.0 (~9/8),0.0375 (~1/32),64 (p)
73,0.5 (1/2),0.5 (1/2),64 (p)
71,0.5 (1/2),0.475 (~1/2),64 (p)
49,1.0 (1),0.025 (~1/32),64 (p)
73,0.5 (1/2),0.5 (1/2),64 (p)
74,0.5 (1/2),0.4625 (~1/2),64 (p)
69,2.0 (~9/8),0.0125 (~1/64),64 (p)
54,0.9583333333333334 (~1),0.025 (~1/32),64 (p)
73,0.5 (1/2),0.5 (1/2),64 (p)
76,0.5 (1/2),0.4875 (~1/2),64 (p)
54,0.9583333333333334 (~1),0.0125 (~1/64),64 (p)
75,0.5 (1/2),0.5 (1/2),64 (p)
73,0.5 (1/2),0.4625 (~1/2),64 (p)
68,2.0 (~9/8),0.0125 (~1/64),64 (p)
54,1.0 (1),0.025 (~1/32),64 (p)
72,2.0 (~9/8),0.9625 (~1),64 (p)
44,1.0 (1),0.0125 (~1/64),64 (p)
52,0.5 (1/2),0.5 (1/2),64 (p)
50,0.5 (1/2),0.4875 (~1/2),64 (p)
49,0.9583333333333334 (~1),0.0125 (~1/64),64 (p)
52,2.0 (~9/8),0.025 (~1/32),64 (p)
73,2.0 (~9/8),0.975 (~1),64 (p)
49,0.9583333333333334 (~1),0.9875 (~1),64 (p)
75,4.0 (~9/8),0.0125 (~1/64),64 (p)
51,4.0 (~9/8),0.0125 (~1/64),64 (p)
49,1.0 (1),0.0125 (~1/64),89 (mf)
63,0.9583333333333334 (~1),0.9875 (~1),64 (p)
47,0.5 (1/2),0.025 (~1/32),66 (p)
63,1.0 (1),0.475 (~1/2),64 (p)
46,0.5 (1/2),0.5 (1/2),68 (p)
