event,duration,transition,velocity
62,0.4979166666666667 (~1/2),0.5 (1/2),20 (ppppp)
71,1.9979166666666663 (~9/8),2.0 (~9/8),10 (ppppp)
72,1.8979166666666667 (~9/8),2.5 (~9/8),10 (ppppp)
59,1.4979166666666666 (~9/8),0.5 (1/2),10 (ppppp)
70,0.4979166666666667 (~1/2),0.5 (1/2),10 (ppppp)
74,0.9979166666666668 (~1),0.5 (1/2),10 (ppppp)
61,0.9979166666666668 (~1),0.5 (1/2),10 (ppppp)
81,0.9979166666666668 (~1),0.5 (1/2),10 (ppppp)
59,0.9479166666666666 (~1),0.5 (1/2),10 (ppppp)
76,0.4729166666666666 (~1/2),1.0 (1),10 (ppppp)
75,0.2479166666666666 (~1/4),0.25 (1/4),10 (ppppp)
64,0.2479166666666666 (~1/4),0.25 (1/4),10 (ppppp)
60,0.2479166666666666 (~1/4),0.25 (1/4),10 (ppppp)
58,0.2479166666666666 (~1/4),0.25 (1/4),10 (ppppp)
70,1.8979166666666667 (~9/8),0.5 (1/2),10 (ppppp)
88,0.4729166666666666 (~1/2),0.25 (1/4),10 (ppppp)
74,0.4708333333333332 (~1/2),2.75 (~9/8),10 (ppppp)
56,0.2479166666666666 (~1/4),0.25 (1/4),49 (ppp)
61,0.2479166666666666 (~1/4),0.25 (1/4),49 (ppp)
65,0.4979166666666667 (~1/2),0.5 (1/2),49 (ppp)
74,0.9979166666666668 (~1),0.5 (1/2),49 (ppp)
46,0.4979166666666667 (~1/2),0.5 (1/2),49 (ppp)
68,1.4979166666666666 (~9/8),0.5 (1/2),49 (ppp)
60,0.4979166666666667 (~1/2),0.5 (1/2),64 (p)
59,0.4979166666666667 (~1/2),0.25 (1/4),80 (mp)
60,0.2479166666666666 (~1/4),0.25 (1/4),80 (mp)
67,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
61,2.4479166666666665 (~9/8),0.5 (1/2),96 (f)
54,1.9479166666666667 (~9/8),0.5 (1/2),96 (f)
46,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
52,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
56,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
61,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
63,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
58,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
71,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
65,0.2479166666666666 (~1/4),0.25 (1/4),96 (f)
64,0.2479166666666666 (~1/4),0.25 (1/4),96 (f)
58,0.7479166666666667 (~3/4),0.5 (1/2),96 (f)
56,0.4729166666666666 (~1/2),0.25 (1/4),96 (f)
72,0.2479166666666666 (~1/4),0.25 (1/4),96 (f)
70,0.9979166666666668 (~1),0.5 (1/2),96 (f)
54,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
67,1.4979166666666666 (~9/8),0.25 (1/4),96 (f)
61,0.2354166666666666 (~1/4),0.25 (1/4),96 (f)
59,0.7479166666666667 (~3/4),0.5 (1/2),96 (f)
54,0.4979166666666667 (~1/2),0.25 (1/4),96 (f)
60,0.2479166666666666 (~1/4),0.25 (1/4),96 (f)
70,0.4979166666666667 (~1/2),0.25 (1/4),96 (f)
63,0.2354166666666666 (~1/4),0.25 (1/4),96 (f)
79,0.9979166666666668 (~1),0.5 (1/2),96 (f)
49,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
76,1.4479166666666667 (~9/8),0.5 (1/2),96 (f)
69,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
68,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
74,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
87,0.9979166666666668 (~1),0.5 (1/2),96 (f)
56,0.4979166666666667 (~1/2),0.5 (1/2),96 (f)
83,1.4479166666666667 (~9/8),0.5 (1/2),96 (f)
78,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
77,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
88,0.9479166666666666 (~1),1.0 (1),49 (ppp)
84,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
71,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
62,0.4729166666666666 (~1/2),0.5 (1/2),96 (f)
79,0.2479166666666666 (~1/4),0.25 (1/4),33 (pppp)
84,0.2479166666666666 (~1/4),0.25 (1/4),33 (pppp)
71,0.2479166666666666 (~1/4),0.25 (1/4),33 (pppp)
68,0.2479166666666666 (~1/4),0.25 (1/4),33 (pppp)
