event,duration,transition,velocity
39,0.8291666666666667 (~7/8),0.75 (3/4),70 (p)
68,0.1166666666666666 (~1/8),0.125 (1/8),92 (f)
81,2.1979166666666665 (~9/8),1.0 (1),96 (f)
76,0.2479166666666666 (~1/4),0.25 (1/4),96 (f)
75,0.2479166666666666 (~1/4),0.25 (1/4),96 (f)
76,0.2479166666666666 (~1/4),0.25 (1/4),96 (f)
72,0.2479166666666666 (~1/4),0.25 (1/4),96 (f)
68,0.2479166666666666 (~1/4),0.25 (1/4),96 (f)
80,0.7479166666666667 (~3/4),0.25 (1/4),96 (f)
74,0.2479166666666666 (~1/4),0.25 (1/4),96 (f)
73,0.2479166666666666 (~1/4),0.25 (1/4),96 (f)
76,1.8979166666666667 (~9/8),0.25 (1/4),96 (f)
69,0.2479166666666666 (~1/4),0.25 (1/4),97 (f)
63,0.7479166666666667 (~3/4),0.75 (3/4),98 (f)
67,0.2479166666666666 (~1/4),0.25 (1/4),102 (ff)
57,0.4729166666666666 (~1/2),0.75 (3/4),104 (ff)
65,0.2354166666666666 (~1/4),0.25 (1/4),108 (ff)
62,0.2354166666666666 (~1/4),0.25 (1/4),109 (ff)
73,0.2354166666666666 (~1/4),0.25 (1/4),110 (ff)
55,0.2354166666666666 (~1/4),0.25 (1/4),112 (fff)
69,0.2354166666666666 (~1/4),0.25 (1/4),112 (fff)
66,0.2354166666666666 (~1/4),0.25 (1/4),112 (fff)
77,0.2354166666666666 (~1/4),0.25 (1/4),112 (fff)
74,0.2354166666666666 (~1/4),0.25 (1/4),112 (fff)
85,0.2354166666666666 (~1/4),0.75 (3/4),112 (fff)
92,0.9979166666666668 (~1),0.125 (1/8),112 (fff)
27,0.08125 (~3/32),0.125 (1/8),123 (ffff)
39,0.08125 (~3/32),0.125 (1/8),111 (fff)
45,0.08125 (~3/32),0.125 (1/8),99 (f)
81,0.4979166666666667 (~1/2),0.125 (1/8),73 (mp)
55,0.08125 (~3/32),0.125 (1/8),75 (mp)
60,0.08125 (~3/32),0.125 (1/8),63 (p)
64,0.08125 (~3/32),0.125 (1/8),51 (pp)
88,0.9979166666666668 (~1),0.5 (1/2),33 (pppp)
77,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
87,1.4979166666666666 (~9/8),0.125 (1/8),33 (pppp)
30,0.1166666666666666 (~1/8),0.125 (1/8),33 (pppp)
36,0.1166666666666666 (~1/8),0.125 (1/8),33 (pppp)
42,0.1166666666666666 (~1/8),0.125 (1/8),33 (pppp)
80,0.4979166666666667 (~1/2),0.125 (1/8),33 (pppp)
50,0.1166666666666666 (~1/8),0.125 (1/8),33 (pppp)
59,0.7104166666666667 (~3/4),0.25 (1/4),33 (pppp)
81,0.9979166666666668 (~1),0.5 (1/2),33 (pppp)
88,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
85,1.9979166666666663 (~9/8),0.125 (1/8),33 (pppp)
31,0.1229166666666666 (~1/8),0.125 (1/8),33 (pppp)
40,0.1229166666666666 (~1/8),0.125 (1/8),33 (pppp)
46,0.1229166666666666 (~1/8),0.125 (1/8),33 (pppp)
78,0.4979166666666667 (~1/2),0.125 (1/8),33 (pppp)
54,0.1229166666666666 (~1/8),0.125 (1/8),33 (pppp)
63,0.2354166666666666 (~1/4),0.25 (1/4),33 (pppp)
79,0.9979166666666668 (~1),1.0 (1),33 (pppp)
84,0.9479166666666666 (~1),0.25 (1/4),33 (pppp)
77,0.1229166666666666 (~1/8),0.25 (1/4),33 (pppp)
78,0.4729166666666666 (~1/2),1.5 (~9/8),33 (pppp)
83,0.9979166666666668 (~1),1.0 (1),49 (ppp)
80,0.9979166666666668 (~1),1.0 (1),49 (ppp)
79,1.4979166666666666 (~9/8),0.25 (1/4),49 (ppp)
44,0.2354166666666666 (~1/4),0.25 (1/4),52 (pp)
50,0.2354166666666666 (~1/4),0.25 (1/4),56 (pp)
54,0.2354166666666666 (~1/4),0.25 (1/4),60 (pp)
57,0.2354166666666666 (~1/4),0.25 (1/4),64 (p)
58,0.2354166666666666 (~1/4),0.25 (1/4),68 (p)
81,0.4979166666666667 (~1/2),0.5 (1/2),72 (mp)
